,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
220,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-36.3--00-04-37.35.wav,200411_1548_00-04-36.3--00-04-37.35.wav,p03,delighted,3.50925925925926,3.0,42.41487503051758,0.10837507992982864,39.805442810058594,43.87751770019531,45.93687438964844,6.131431579589844,96.27703857421875,164.4508514404297,178.9178466796875,119.34686279296875,1.7139745950698853,0.31338608264923096,1.1186505556106567,1.891811728477478,2.1547582149505615,1.0361076593399048,11.37313461303711,6.1389594078063965,6.400351524353027,3.17797589302063,1.4101897478103638,0.7318968772888184,24.150663375854492,0.3400254249572754,2.1353516578674316,4.038030624389648,-7.56973934173584,-1.4705663919448853,-23.322355270385742,-0.6037206649780273,0.05391675606369972,2.2956063747406006,0.8998193144798279,1.0183734893798828,12.238666534423828,0.5361799597740173,6.907546520233154,1.0860726833343506,23.535552978515625,0.4301624596118927,714.7561645507812,0.434798002243042,1306.09619140625,0.19859188795089722,-46.155765533447266,-1.312962293624878,1780.2635498046875,0.2537907063961029,1032.3924560546875,0.2850583791732788,-45.44667053222656,-0.9959275722503662,2765.7509765625,0.12164737284183502,908.0353393554688,0.4495503902435303,-51.26409149169922,-0.8426337838172913,-21.295547485351562,-0.3618394434452057,32.322933197021484,0.29679760336875916,0.12347729504108429,0.227628692984581,-0.025023816153407097,-0.3734669089317322,1.6755402088165283,0.5984790921211243,27.241174697875977,0.21982674300670624,4.13702392578125,1.9458445310592651,-8.276615142822266,-1.4569995403289795,-23.205551147460938,-0.516575276851654,-1.8795770406723022,8.060104370117188,0.05362864211201668,-0.015986736863851547,0.3429509997367859,4.807692527770996,1.1111111640930176,0.8199999928474426,0.0,0.05999999865889549,0.0,-13.322073936462402
221,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-01.39--01-32-02.06.wav,200401_1550_01-32-01.39--01-32-02.06.wav,p03,delighted,2.92592592592593,2.35185185185185,41.71764373779297,0.02113417349755764,41.71624755859375,41.957374572753906,42.28649139404297,0.5702438354492188,3.818690299987793,0.0,-19.87557029724121,0.0,1.6777818202972412,0.5040919780731201,0.7070525288581848,1.7296972274780273,2.5678489208221436,1.8607964515686035,18.54877281188965,1.9978379011154175,16.86320686340332,6.676369667053223,0.9288039207458496,0.89043128490448,26.847885131835938,0.5562326312065125,-7.385870456695557,-1.2657909393310547,0.5917359590530396,10.996011734008789,-20.62071990966797,-0.5739654302597046,0.011121376417577267,1.6525253057479858,0.4716176390647888,1.5470144748687744,15.3457670211792,0.18884523212909698,6.576333522796631,1.0229943990707397,25.1606388092041,0.26163414120674133,869.9987182617188,0.1060333251953125,1104.1351318359375,0.1194581389427185,-102.0055923461914,-0.8782281875610352,2032.3521728515625,0.12690283358097076,914.2656860351562,0.3606419563293457,-108.77249145507812,-0.7326224446296692,2917.48828125,0.08089399337768555,1034.1217041015625,0.3751170337200165,-109.79056549072266,-0.7182176113128662,-25.914154052734375,-0.18109345436096191,33.64004898071289,0.10509476065635681,0.06966986507177353,0.23681609332561493,-0.03410039469599724,-0.2574569880962372,1.1777400970458984,0.7934325337409973,38.968475341796875,0.11096471548080444,-4.028217315673828,-1.4403785467147827,-3.957481622695923,-1.2209910154342651,-28.03984832763672,-0.357372909784317,-2.9114511013031006,9.641976356506348,0.03405526652932167,-0.01395153533667326,0.6016320586204529,4.545454978942871,1.6393442153930664,0.32999998331069946,0.0,0.125,0.004999999888241291,-13.337657928466797
222,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-30.22--01-32-30.96.wav,200401_1550_01-32-30.22--01-32-30.96.wav,p03,delighted,2.8425925925925903,2.4629629629629597,42.06417465209961,0.012451714836061,41.64352798461914,41.94744873046875,42.587127685546875,0.9435997009277344,7.000866413116455,1.582470417022705,3.5955429077148438,4.802675247192383,1.7957754135131836,0.6586026549339294,0.6213868856430054,1.5502349138259888,3.093068838119507,2.471682071685791,8.904531478881836,0.7306579351425171,8.686738967895508,4.3086957931518555,0.7411121129989624,0.9673482179641724,28.62811851501465,0.3671002984046936,-18.828710556030273,-0.35555559396743774,-3.0180158615112305,-3.1495869159698486,-12.605673789978027,-1.3108527660369873,0.007633720990270376,1.739140510559082,0.43059682846069336,1.2820183038711548,15.141881942749023,0.18177825212478638,13.869481086730957,0.21548974514007568,29.77039909362793,0.11146260797977448,707.8032836914062,0.16964244842529297,1344.494140625,0.10095861554145813,-91.72210693359375,-1.0630213022232056,1700.6429443359375,0.07671210169792175,1032.0650634765625,0.1960899978876114,-92.0759048461914,-0.9459869265556335,2602.2236328125,0.05645787715911865,950.173095703125,0.23384594917297363,-97.32742309570312,-0.8512215614318848,-16.76416015625,-0.3043861389160156,25.6177921295166,0.3617691993713379,0.06161554530262947,0.275046706199646,-0.03854416310787201,-0.24795001745224,1.0754687786102295,0.6661671996116638,36.48066329956055,0.17572751641273499,-21.56775665283203,-0.1941392868757248,-9.13028335571289,-0.8877476453781128,-25.820568084716797,-0.2754113972187042,-0.7490308284759521,9.700727462768555,0.0029975478537380695,-0.007680016569793224,0.33513838052749634,2.777777910232544,1.4925373792648315,0.38999998569488525,0.0,0.125,0.014999999664723873,-15.52079963684082
223,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-23.67--00-04-25.4.wav,200411_1548_00-04-23.67--00-04-25.4.wav,p03,delighted,3.0462962962963,3.14814814814815,43.04414367675781,0.09721293300390244,42.78841018676758,43.700103759765625,44.15947341918945,1.371063232421875,19.59075355529785,0.0,-49.35483932495117,0.0,2.015854597091675,0.3731152415275574,1.4873113632202148,2.2835378646850586,2.510985851287842,1.023674488067627,10.951607704162598,12.10376262664795,9.251630783081055,7.066021919250488,1.0359349250793457,0.7587468028068542,29.905860900878906,0.2119378298521042,-4.260592460632324,-2.6234846115112305,-16.32208824157715,-0.7075100541114807,-22.388595581054688,-0.5307291746139526,0.015968026593327522,2.198442220687866,0.5386111736297607,1.5774420499801636,14.529402732849121,0.3485919237136841,25.21756362915039,0.44022780656814575,34.885501861572266,0.24874000251293182,741.6829833984375,0.20775391161441803,1210.4932861328125,0.15012294054031372,-25.07269859313965,-2.1293461322784424,1768.9378662109375,0.1016363799571991,876.2684326171875,0.15427301824092865,-39.2397575378418,-1.1382300853729248,2863.470703125,0.09246587008237839,822.5565185546875,0.41477471590042114,-49.85823440551758,-0.8287618160247803,-20.732173919677734,-0.32519468665122986,34.2139778137207,0.2022266983985901,0.11420788615942001,0.21196144819259644,-0.02990521304309368,-0.361556738615036,1.1161893606185913,0.7016061544418335,30.86042022705078,0.19360825419425964,-4.969409465789795,-2.3049309253692627,-17.98579216003418,-0.603887677192688,-24.166912078857422,-0.4581659436225891,-12.783551216125488,21.542404174804688,0.06758589297533035,-0.020153561607003212,0.4010758697986603,2.3255815505981445,1.197604775428772,0.7599999904632568,0.7299999594688416,0.044999998062849045,0.02499999850988388,-13.732268333435059
224,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-34-33.34--01-34-35.19.wav,200401_1550_01-34-33.34--01-34-35.19.wav,p03,delighted,3.14814814814815,2.99074074074074,40.822940826416016,0.1724242866039276,42.23088455200195,43.02607727050781,44.11676788330078,1.8858833312988281,93.2894515991211,86.87125396728516,31.48125648498535,53.80447769165039,1.8167641162872314,0.4452110528945923,0.7720236778259277,2.171945571899414,2.388241767883301,1.616218090057373,10.132784843444824,6.0061750411987305,9.314193725585938,6.809386730194092,1.015045404434204,0.8902620077133179,28.804597854614258,0.25212499499320984,-3.8435981273651123,-1.962454080581665,-0.7489258050918579,-11.818264961242676,-19.094371795654297,-0.8014782071113586,0.015970801934599876,2.5140488147735596,0.5527102947235107,1.703882098197937,14.005264282226562,0.4895493686199188,1.31406569480896,4.07414436340332,18.192384719848633,0.43609505891799927,812.9193725585938,0.25192078948020935,1128.607177734375,0.2050623595714569,-61.605682373046875,-1.2230349779129028,1921.9271240234375,0.16874846816062927,1002.7100219726562,0.37088698148727417,-67.3783950805664,-0.9819508194923401,2800.4677734375,0.1018904373049736,902.7626953125,0.277548611164093,-70.48677825927734,-0.9165470600128174,-20.280332565307617,-0.30670830607414246,31.838722229003906,0.24382524192333221,0.08259870111942291,0.49651768803596497,-0.02003680355846882,-0.4258946478366852,1.1173170804977417,0.8187584280967712,31.9738826751709,0.1287097930908203,-3.426865816116333,-2.169759511947632,-1.5209556818008423,-6.379251003265381,-24.995332717895508,-0.4866623878479004,-7.323483943939209,15.416845321655273,0.012809393927454948,-0.015249542891979218,0.8510458469390869,2.1739132404327393,1.7241379022598267,0.4466666579246521,0.2624669075012207,0.08249999582767487,0.04145780950784683,-12.268742561340332
225,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-38-05.22--01-38-06.42.wav,200401_1550_01-38-05.22--01-38-06.42.wav,p03,delighted,2.9629629629629597,2.88888888888889,41.96204376220703,0.19368864595890045,43.376312255859375,44.22534942626953,45.56208038330078,2.1857681274414062,60.52779006958008,0.0,-102.68895721435547,0.0,1.70890474319458,0.41852545738220215,0.6886914968490601,2.0403006076812744,2.3080286979675293,1.6193372011184692,8.940288543701172,7.5140061378479,12.224115371704102,8.226716041564941,1.006960391998291,1.0333266258239746,26.315357208251953,0.5238152146339417,-2.323842763900757,-2.4602417945861816,-4.789767265319824,-1.730515718460083,-26.97848892211914,-0.3860287368297577,0.007581506390124559,1.515705943107605,0.5465885996818542,1.6809707880020142,14.8280611038208,0.48031866550445557,9.31214714050293,0.5347748398780823,24.70340347290039,0.2933706045150757,765.1854858398438,0.28865447640419006,1289.9403076171875,0.13281862437725067,-96.35481262207031,-0.8809170722961426,1844.8687744140625,0.17172794044017792,1355.1270751953125,0.40427839756011963,-97.35578155517578,-0.7685038447380066,2794.624755859375,0.09730947017669678,962.1878662109375,0.48294588923454285,-99.46290588378906,-0.738344132900238,-23.936054229736328,-0.2445085346698761,36.430747985839844,0.1968512386083603,0.11480352282524109,0.37404146790504456,-0.022489139810204506,-0.2430790811777115,1.2136739492416382,0.9937655925750732,34.89629364013672,0.13252659142017365,0.8100153207778931,4.529074192047119,-8.928468704223633,-0.7174171805381775,-29.829788208007812,-0.3001630902290344,-3.047988176345825,8.242321014404297,0.04738815873861313,-0.018748391419649124,0.7574512362480164,3.361344814300537,1.7543859481811523,0.35499998927116394,0.3349999785423279,0.12666666507720947,0.1020892783999443,-12.654019355773926
226,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-28.81--01-32-29.68.wav,200401_1550_01-32-28.81--01-32-29.68.wav,p03,delighted,3.33333333333333,2.75,41.038639068603516,0.1615982949733734,40.421905517578125,43.360435485839844,44.732444763183594,4.310539245605469,26.495290756225586,0.0,-65.48603057861328,0.0,1.730201005935669,0.5303826332092285,0.5328608155250549,2.0845954418182373,2.344606399536133,1.8117456436157227,8.685894966125488,3.5519847869873047,5.5937018394470215,0.0,1.0333043336868286,0.8566477298736572,28.795278549194336,0.2768494486808777,-9.120026588439941,-1.0388753414154053,6.240858554840088,0.9216575622558594,-5.445119857788086,-2.4590861797332764,0.03992655873298645,2.097925901412964,0.6544663310050964,1.5391701459884644,13.698860168457031,0.491542249917984,3.3554108142852783,2.9388630390167236,14.996859550476074,0.4665863811969757,820.7481079101562,0.2718862295150757,1145.9542236328125,0.15472890436649323,-75.97920989990234,-1.0840340852737427,1964.96630859375,0.16119305789470673,813.2173461914062,0.17899863421916962,-77.45230102539062,-0.9514899849891663,2860.222900390625,0.10031568259000778,1071.9207763671875,0.3019680380821228,-79.9124755859375,-0.9007372260093689,-18.954025268554688,-0.42193135619163513,27.511756896972656,0.3600514233112335,0.0828578844666481,0.6471131443977356,-0.014679650776088238,-0.8320086002349854,1.3235554695129395,0.684633195400238,31.283443450927734,0.2626802325248718,-7.210521697998047,-1.1574832201004028,5.964900970458984,0.7568768262863159,-12.335437774658203,-0.6812113523483276,-3.5107407569885254,10.449819564819336,-0.01788025163114071,-0.01365651749074459,0.4881599545478821,1.1764706373214722,1.2500001192092896,0.5699999928474426,0.0,0.09999999403953552,0.03999999910593033,-12.572514533996582
227,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-26.18--01-32-27.22.wav,200401_1550_01-32-26.18--01-32-27.22.wav,p03,delighted,3.16666666666667,2.93518518518519,28.421175003051758,0.43567052483558655,14.252936363220215,28.74310302734375,42.23347473144531,27.98053741455078,191.62152099609375,116.22937774658203,359.6363525390625,387.607666015625,1.6322332620620728,0.6340935826301575,0.6346156597137451,1.46958589553833,2.6993141174316406,2.0646984577178955,16.14214324951172,8.20771312713623,18.4310302734375,6.809015274047852,1.9824141263961792,0.9283908009529114,34.31344223022461,0.2695039212703705,-1.1069185733795166,-8.642936706542969,5.745081901550293,1.3822778463363647,-9.329999923706055,-2.0139129161834717,0.21922990679740906,1.198310136795044,1.5949890613555908,0.8421698808670044,1.9906055927276611,4.737189292907715,6.6907501220703125,2.2571113109588623,25.66370391845703,0.3261263072490692,734.275634765625,0.30342990159988403,1358.9183349609375,0.1232479140162468,-33.5618782043457,-1.6664118766784668,1733.2579345703125,0.1427912414073944,1302.0194091796875,0.3647262156009674,-39.13420867919922,-1.2920873165130615,2704.51416015625,0.09321517497301102,971.2594604492188,0.25732818245887756,-45.67988204956055,-1.0549399852752686,-19.212787628173828,-0.26154813170433044,29.90382957458496,0.20144237577915192,0.006919122766703367,8.802475929260254,-0.026510033756494522,-0.4962966740131378,2.1558403968811035,0.8531251549720764,36.08772659301758,0.2251112461090088,-1.6233171224594116,-6.245742321014404,5.718955993652344,1.458214282989502,-11.40822982788086,-1.629351019859314,-11.127166748046875,22.87605857849121,-0.03555736690759659,-0.0057855527848005295,1.098217487335205,2.941176414489746,1.0309278964996338,0.8899999856948853,0.0,0.03999999910593033,0.0,-14.976766586303711
228,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-29.74--00-04-30.94.wav,200411_1548_00-04-29.74--00-04-30.94.wav,p03,delighted,2.69444444444444,2.9074074074074097,42.941585540771484,0.030377816408872604,42.502662658691406,43.32977294921875,43.91828536987305,1.4156227111816406,11.982091903686523,3.5298666954040527,48.45869064331055,60.099891662597656,1.9727790355682373,0.4720671474933624,0.6356098651885986,2.4848978519439697,2.5911426544189453,1.9555327892303467,6.2953314781188965,3.8621938228607178,4.098456859588623,3.418062210083008,0.664862334728241,0.9397915601730347,28.23345947265625,0.2734062075614929,-12.7366361618042,-0.7705864906311035,-7.620428085327148,-0.9038249850273132,-26.34467315673828,-0.824973464012146,0.012048272415995598,1.9222686290740967,0.4385197162628174,1.6975038051605225,15.242598533630371,0.28107407689094543,14.55632209777832,0.5217500329017639,21.90770149230957,0.2805357277393341,613.1386108398438,0.3593977093696594,1460.521728515625,0.15870364010334015,-41.11247634887695,-1.4505929946899414,1588.7698974609375,0.2055724859237671,1141.134765625,0.2181522250175476,-35.77739715576172,-1.225675106048584,2605.46044921875,0.10047595202922821,900.167724609375,0.1953309327363968,-39.817657470703125,-1.078633427619934,-16.87572479248047,-0.23630042374134064,24.929046630859375,0.17316100001335144,0.10857947915792465,0.27296993136405945,-0.020693447440862656,-0.4073541760444641,0.7595368027687073,0.817467987537384,30.81879234313965,0.14334964752197266,-15.813254356384277,-0.4039311408996582,-8.718432426452637,-0.7420535683631897,-30.502290725708008,-0.6699200868606567,-8.204894065856934,16.83297348022461,0.0740799754858017,-0.008708697743713856,0.0554824136197567,1.6949152946472168,0.9090908765792847,1.0099999904632568,0.0,0.04999999701976776,0.0,-15.512916564941406
229,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200309_2035_00-07-21.02--00-07-22.54.wav,200309_2035_00-07-21.02--00-07-22.54.wav,p01,frustrated,2.02777777777778,3.48148148148148,34.67106246948242,0.050442054867744446,34.409400939941406,35.11281204223633,35.81550598144531,1.4061050415039062,9.060294151306152,2.7824623584747314,56.559261322021484,45.736812591552734,3.589916467666626,0.27646639943122864,3.664067029953003,3.974363088607788,4.100925445556641,0.4368584156036377,4.726476192474365,2.8104779720306396,4.931800365447998,0.49032115936279297,1.722909688949585,0.709675669670105,40.462371826171875,0.1521056443452835,-36.51813507080078,-0.30323514342308044,-9.184911727905273,-0.7463335394859314,-21.381418228149414,-0.19641077518463135,0.01599324308335781,1.8776262998580933,0.711429238319397,1.147231936454773,8.742413520812988,0.5702041983604431,4.397444725036621,1.5036225318908691,23.40749740600586,0.21355172991752625,915.1703491210938,0.17974072694778442,1312.376708984375,0.15178589522838593,7.05157470703125,0.5909663438796997,1785.2138671875,0.08668805658817291,1200.007080078125,0.11000172048807144,-0.8118360638618469,-6.434349060058594,2793.60498046875,0.049725066870450974,774.2075805664062,0.24132321774959564,-10.389878273010254,-0.5708581209182739,-4.986349582672119,-0.811048686504364,22.23836898803711,0.2266421914100647,0.1396004557609558,0.10439329594373703,-0.0040969145484268665,-2.7437641620635986,1.7586206197738647,0.7027397751808167,40.77355194091797,0.143458753824234,-37.33056640625,-0.2815045714378357,-8.889788627624512,-0.7599149346351624,-21.603118896484375,-0.18457765877246857,0.0,0.0,0.0,0.0,0.0,1.3245033025741577,0.6896551847457886,1.4399999380111694,0.0,0.0,0.0,-13.250572204589844
230,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-02-32.73--00-02-35.48.wav,200306_2047_00-02-32.73--00-02-35.48.wav,p01,frustrated,2.91666666666667,3.27777777777778,34.28643798828125,0.1605021357536316,30.35198211669922,34.281158447265625,36.811279296875,6.459297180175781,184.52735900878906,239.49542236328125,69.42879486083984,29.68718910217285,2.154188394546509,0.4099839925765991,1.2626680135726929,2.3212602138519287,2.812565803527832,1.5498977899551392,24.177976608276367,20.31732749938965,5.365080833435059,2.6011674404144287,1.4009428024291992,0.7949753403663635,33.25960922241211,0.29648083448410034,-7.74047327041626,-1.0788838863372803,16.728464126586914,0.5329460501670837,-2.897412061691284,-3.555659294128418,0.043733831495046616,1.4987488985061646,0.872475266456604,0.8037464022636414,8.79612922668457,0.5114961862564087,7.546400547027588,1.5728259086608887,14.918928146362305,0.712346076965332,546.9943237304688,0.5199495553970337,1285.2962646484375,0.1964688003063202,-26.346073150634766,-2.284834623336792,1600.67529296875,0.2067745178937912,976.3846435546875,0.30900484323501587,-33.467071533203125,-1.372077465057373,2553.71337890625,0.09904664009809494,889.4522705078125,0.2327573597431183,-33.15727996826172,-1.3864160776138306,-14.749553680419922,-0.39888957142829895,22.093219757080078,0.2623041570186615,0.10446029901504517,0.31513383984565735,-0.0180068202316761,-1.0205010175704956,1.5098938941955566,0.7404953241348267,34.907474517822266,0.23873233795166016,-7.224855422973633,-1.104319453239441,17.760595321655273,0.49055129289627075,-2.9708545207977295,-3.6226003170013428,-0.1238536685705185,7.224390029907227,0.10550463944673538,0.00490629393607378,0.34017428755760193,1.8248175382614136,1.1194030046463013,0.8166666030883789,0.7213104963302612,0.08999999612569809,0.009999999776482582,-14.01259994506836
231,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-00-22.42--00-00-23.56.wav,200306_2047_00-00-22.42--00-00-23.56.wav,p01,frustrated,2.05555555555556,3.47222222222222,35.673828125,0.0504944808781147,34.26590347290039,36.73821258544922,36.993614196777344,2.727710723876953,104.2706527709961,98.55378723144531,90.27879333496094,99.97630310058594,3.374497175216675,0.29517024755477905,3.302584648132324,3.523613452911377,4.120311260223389,0.8177266120910645,0.3133760988712311,12.480829238891602,18.386550903320312,1.6364374160766602,2.340413808822632,0.5911505222320557,31.593719482421875,0.2437061369419098,-12.030075073242188,-0.5243341326713562,-8.936413764953613,-0.679375410079956,-9.54928970336914,-0.6008859872817993,0.051740650087594986,1.2341468334197998,0.9739663600921631,0.623990535736084,6.829074382781982,0.8115537166595459,11.167364120483398,0.3771386742591858,29.110910415649414,0.16986268758773804,616.3916625976562,0.4828191101551056,1388.8131103515625,0.126582071185112,-17.968505859375,-2.375635862350464,1593.798828125,0.2122451215982437,1018.5812377929688,0.12300612032413483,-17.517343521118164,-1.7042765617370605,2611.631591796875,0.13838809728622437,798.600830078125,0.17870692908763885,-27.328765869140625,-1.0265761613845825,-10.751689910888672,-0.282779335975647,22.09920883178711,0.2609453797340393,0.1294098049402237,0.14498746395111084,-0.013041216880083084,-0.318874329328537,2.46364688873291,0.549869179725647,32.803348541259766,0.18100720643997192,-12.706633567810059,-0.4784731864929199,-9.804624557495117,-0.5492691397666931,-9.569655418395996,-0.6175423860549927,-0.15140938758850098,4.4629597663879395,0.10131604224443436,-0.003594612469896674,0.08195623010396957,1.7857142686843872,0.943396270275116,1.0199999809265137,0.0,0.019999999552965164,0.0,-12.59631633758545
232,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200302_2156_00-00-40.25--00-00-41.64.wav,200302_2156_00-00-40.25--00-00-41.64.wav,p01,frustrated,2.0462962962963,3.33333333333333,30.765213012695312,0.18414731323719025,22.345487594604492,33.82573318481445,35.09622573852539,12.750738143920898,203.30953979492188,190.65277099609375,-49.61095428466797,46.42499923706055,4.206119060516357,0.21001866459846497,3.878898859024048,4.516445159912109,4.783056259155273,0.9041574001312256,-0.6213929653167725,5.928782939910889,1.2018855810165405,0.0,2.1552488803863525,0.4937169551849365,32.967620849609375,0.18863947689533234,-9.982980728149414,-0.7177549600601196,1.248616099357605,3.936495065689087,-24.972318649291992,-0.2140493243932724,0.04444870352745056,1.4184612035751343,0.8252997398376465,0.9193994402885437,5.542441368103027,0.9346140027046204,6.9429931640625,0.2835736870765686,19.169591903686523,0.444017231464386,737.2926025390625,0.4370701014995575,1340.068359375,0.14424724876880646,8.278982162475586,1.7236969470977783,1833.845703125,0.26778295636177063,949.1771240234375,0.17076373100280762,-5.448923110961914,-2.6768581867218018,2828.04638671875,0.13150303065776825,895.9994506835938,0.24180015921592712,-7.023419380187988,-2.3705615997314453,-9.558714866638184,-0.3702242970466614,16.76031494140625,0.4780908524990082,0.12604083120822906,0.1513797491788864,-0.023635506629943848,-0.2895273268222809,2.140444040298462,0.4910776913166046,32.73365783691406,0.18957136571407318,-10.63813304901123,-0.6355791687965393,1.0723035335540771,4.4870285987854,-25.74375343322754,-0.16835488379001617,0.0,0.0,0.0,0.0,0.0,0.7246376872062683,0.7692307829856873,1.2899999618530273,0.0,0.0,0.0,-11.810230255126953
233,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200302_2203_00-00-00.48399--00-00-02.51.wav,200302_2203_00-00-00.48399--00-00-02.51.wav,p01,frustrated,2.0,3.64814814814815,34.81201171875,0.11156237125396729,31.74327850341797,33.347801208496094,39.96786880493164,8.224590301513672,107.78750610351562,70.64601135253906,-2.379688262939453,30.417903900146484,4.861307144165039,0.2536512017250061,3.4646968841552734,5.500616550445557,5.848501205444336,2.3838043212890625,3.1268067359924316,1.8671823740005493,-2.571746826171875,7.070895195007324,2.1308698654174805,0.35736724734306335,27.23788833618164,0.2756124436855316,-28.490997314453125,-0.42834556102752686,5.721222877502441,0.8335425853729248,-30.66607093811035,-0.3386746644973755,0.04509459063410759,1.0142866373062134,1.020246148109436,0.7003825306892395,1.8464032411575317,3.2038862705230713,-0.7569337487220764,-14.876120567321777,9.877963066101074,0.7319268584251404,841.6384887695312,0.3781495690345764,962.8191528320312,0.21897858381271362,5.410665035247803,1.13554048538208,1954.53564453125,0.23018817603588104,758.0318603515625,0.1496700942516327,-0.6895617842674255,-10.24550724029541,2884.716064453125,0.10148431360721588,1126.4012451171875,0.3010365962982178,0.9537371397018433,14.875136375427246,-4.36655855178833,-1.0239089727401733,12.167135238647461,0.5911009311676025,0.11384317278862,0.20429207384586334,-0.011536137200891972,-0.534588634967804,2.1394736766815186,0.3545932471752167,26.880659103393555,0.27805301547050476,-28.64984893798828,-0.43497785925865173,5.564197540283203,0.8369170427322388,-30.82304573059082,-0.34195128083229065,0.0,0.0,0.0,0.0,0.0,0.9950248599052429,0.5208333730697632,1.909999966621399,0.0,0.0,0.0,-11.754780769348145
