,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,duration,mean_pitch,min_pitch,max_pitch,stdev_pitch,mean_intensity,spectral_cog,spectral_sd,amp_rms,sd_intensity
207,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-09-26.56--00-09-31.6.wav,200401_1838_00-09-26.56--00-09-31.6.wav,p03,selftalk,3.37962962962963,3.00925925925926,5.032993197278912,289.907334280109,212.50809004412557,434.5247763447635,43.83580323893648,74.80327055480954,397.9235608772926,285.25996375169154,0.10889952186103391,8.120016750040445
208,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-00-54.13--00-00-58.51.wav,200401_1838_00-00-54.13--00-00-58.51.wav,p03,selftalk,2.56481481481481,2.43518518518519,4.381995464852608,203.0487807932024,88.06139459026889,487.0936572467717,82.35367362784584,69.71055928301888,450.14166928094915,323.574742634214,0.06053901155326327,4.27229205838966
209,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/210131_1041_00-04-30.99--00-04-31.6.wav,210131_1041_00-04-30.99--00-04-31.6.wav,p03,frustrated,2.85185185185185,1.93518518518519,0.6119954648526077,285.4219457566614,175.7283946775815,383.88714996007667,30.878441037504047,72.71393659813849,594.0169462609085,283.1068688383537,0.07914950923619872,11.880165614164765
210,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/191224_0710_00-34-48.17--00-34-49.47.wav,191224_0710_00-34-48.17--00-34-49.47.wav,p03,frustrated,1.87037037037037,3.3425925925925903,1.296984126984127,397.40166646930487,353.9338331793431,591.2416366976394,35.84401496668846,81.10469371070971,468.0609696617927,363.61742440260383,0.21848361338078784,12.510824714905295
211,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/200401_1550_01-44-30.23--01-44-32.22.wav,200401_1550_01-44-30.23--01-44-32.22.wav,p03,frustrated,3.25925925925926,4.0,1.99,397.37905590337874,147.56019442361216,550.2383426628041,73.78369868496844,82.78583320131516,851.2588032305541,272.58635411665165,0.2693627678194776,7.830594182147689
212,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/200401_1550_01-48-50.01--01-48-53.37c.wav,200401_1550_01-48-50.01--01-48-53.37c.wav,p03,frustrated,2.3425925925925903,3.75,3.3665079365079364,416.8648862653575,126.91310287302692,612.7303173261074,101.5938178404277,77.39261268776127,952.2925745963751,416.9701894314168,0.14620336002823744,7.597840170147323
213,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/210131_1041_00-04-19.99--00-04-20.8.wav,210131_1041_00-04-19.99--00-04-20.8.wav,p03,frustrated,2.91666666666667,2.67592592592593,0.8079818594104309,343.33356858406626,256.40424559527463,437.8566368137983,47.61258379944746,78.52283986254375,412.64231864558275,159.26703863642757,0.15846487764243072,13.309659885751332
214,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/200106_1614_01-24-49.38--01-24-50.39c.wav,200106_1614_01-24-49.38--01-24-50.39c.wav,p03,frustrated,2.88888888888889,3.8425925925925903,1.0155102040816326,491.96835988138963,194.76631046573624,596.8040064525266,116.16757260709811,81.88874871882896,1446.7436880137145,451.7028650706826,0.23851090117603058,6.970614857563454
215,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/200106_1614_01-25-06.35--01-25-07.51c.wav,200106_1614_01-25-06.35--01-25-07.51c.wav,p03,frustrated,1.8240740740740702,3.24074074074074,1.582358276643991,446.78661884392136,324.9110000778005,595.363114703774,62.596928578745114,77.3296412922769,623.3891574907348,387.1454410485137,0.14265548233271017,6.524102832970156
216,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/191224_0710_00-34-16.26--00-34-18.07.wav,191224_0710_00-34-16.26--00-34-18.07.wav,p03,frustrated,2.22222222222222,2.87962962962963,1.8180045351473924,337.7112734753128,80.53273611419208,386.4068202267166,38.43390142433273,81.46775303691584,396.6989462070628,263.5946993524967,0.23073529356573505,9.757536364162434
217,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/191224_0710_00-32-46.07--00-32-49.05.wav,191224_0710_00-32-46.07--00-32-49.05.wav,p03,frustrated,3.5925925925925903,3.5370370370370403,2.976984126984127,290.83672578550585,128.2834342527505,447.04613842814234,49.49067650079745,79.68108357814513,437.04648095515046,386.8944860251254,0.18988749911792577,9.75606836798743
218,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/191224_0710_00-32-33.58--00-32-36.51.wav,191224_0710_00-32-33.58--00-32-36.51.wav,p03,frustrated,2.87037037037037,4.01851851851852,2.93,388.61001869845484,193.67918202237774,598.6106414711345,81.26064241281821,83.17123373661288,941.3196123890054,592.4963870064746,0.2837349597833817,5.327371945214259
219,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-28.55--00-04-29.45.wav,200411_1548_00-04-28.55--00-04-29.45.wav,p03,delighted,2.39814814814815,2.85185185185185,0.9029931972789116,351.0108932378889,314.9812826590396,364.6450448792209,8.3364256836184,78.5788343106986,525.3574336057878,376.25821848523896,0.16113372998214562,13.619209895220319
220,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-36.3--00-04-37.35.wav,200411_1548_00-04-36.3--00-04-37.35.wav,p03,delighted,3.50925925925926,3.0,1.0519954648526078,342.0947783540369,246.4583011577889,414.427534085619,48.32157065864358,80.99235874048638,386.88880636293635,193.41247698691194,0.2144912221168231,9.042504327644805
221,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-01.39--01-32-02.06.wav,200401_1550_01-32-01.39--01-32-02.06.wav,p03,delighted,2.92592592592593,2.35185185185185,0.67,307.14779365697905,255.45256952604973,318.99272669441604,14.01132276367693,81.22889067347668,356.1504089431248,245.88709779395282,0.2138106327364694,12.23531053907985
222,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-30.22--01-32-30.96.wav,200401_1550_01-32-30.22--01-32-30.96.wav,p03,delighted,2.8425925925925903,2.4629629629629597,0.7390022675736961,312.60516475626673,293.8828227582796,326.47327457632537,9.460639860109547,78.90111416896383,555.9636670694405,241.41977120320266,0.1653179370837866,14.02681385678724
223,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-23.67--00-04-25.4.wav,200411_1548_00-04-23.67--00-04-25.4.wav,p03,delighted,3.0462962962963,3.14814814814815,1.7319954648526077,344.6989172596835,286.87914295105304,434.89318360025936,27.539764722664227,80.46008670099178,498.4030180397283,236.57316943163136,0.2050529164501996,8.911395306690341
224,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-34-33.34--01-34-35.19.wav,200401_1550_01-34-33.34--01-34-35.19.wav,p03,delighted,3.14814814814815,2.99074074074074,1.8509977324263038,333.95807438640236,265.74593842365294,399.1510906942949,20.467993690113108,81.89683325694303,363.54587359567654,160.7696320989572,0.24280570224483883,11.550283576044007
225,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-38-05.22--01-38-06.42.wav,200401_1550_01-38-05.22--01-38-06.42.wav,p03,delighted,2.9629629629629597,2.88888888888889,1.2070068027210885,361.5998147010513,316.44341371374,405.3353461952048,23.461908812345126,81.61604994477356,386.9967596480773,222.13657820794984,0.23132047063505606,12.185083078139176
226,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-28.81--01-32-29.68.wav,200401_1550_01-32-28.81--01-32-29.68.wav,p03,delighted,3.33333333333333,2.75,0.8680045351473923,348.6294052884669,247.84028207312525,571.8005622414139,71.06969472894794,81.80708525917322,372.1628121872811,189.33013273560374,0.23271224748861813,12.692658120054448
227,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200401_1550_01-32-26.18--01-32-27.22.wav,200401_1550_01-32-26.18--01-32-27.22.wav,p03,delighted,3.16666666666667,2.93518518518519,1.039002267573696,278.5736589926229,78.90505780576997,430.3658214923035,95.51167057020042,79.30969563254524,423.5254243092609,227.54808525637597,0.17666458293396353,9.57337788270734
228,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p03/p03 delighted survey/200411_1548_00-04-29.74--00-04-30.94.wav,200411_1548_00-04-29.74--00-04-30.94.wav,p03,delighted,2.69444444444444,2.9074074074074097,1.1949886621315193,329.2315962374526,248.6952485861091,357.3015289453487,22.88723472856479,78.77117459652078,474.05937967131433,296.97534962064356,0.16657154534755475,11.134090393088176
229,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200309_2035_00-07-21.02--00-07-22.54.wav,200309_2035_00-07-21.02--00-07-22.54.wav,p01,frustrated,2.02777777777778,3.48148148148148,1.52,169.8984265577729,93.79191251502003,232.66530179075846,47.23041205202043,80.97824635752934,712.0266481863966,414.70943177876455,0.21682025636207852,2.3644549432225452
230,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-02-32.73--00-02-35.48.wav,200306_2047_00-02-32.73--00-02-35.48.wav,p01,frustrated,2.91666666666667,3.27777777777778,2.75,211.6404934450649,68.03632918341532,394.0440900925367,71.54090981053234,79.59627530901011,421.81700808507776,304.3274017955891,0.18758334699965554,9.053329815963846
231,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-00-22.42--00-00-23.56.wav,200306_2047_00-00-22.42--00-00-23.56.wav,p01,frustrated,2.05555555555556,3.47222222222222,1.1370068027210884,155.2140998147806,72.4779461098889,244.7726604023459,67.73369230984227,80.15628546718375,502.47338441555144,311.7928632161291,0.1946224800818807,3.107410695133708
232,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200302_2156_00-00-40.25--00-00-41.64.wav,200302_2156_00-00-40.25--00-00-41.64.wav,p01,frustrated,2.0462962962963,3.33333333333333,1.3940136054421768,134.33244984517893,76.73372913734603,219.76197623998004,44.16546606769343,81.37694738584877,614.81049942445,575.2335969119673,0.2278572304382116,1.3210993287083812
233,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200302_2203_00-00-00.48399--00-00-02.51.wav,200302_2203_00-00-00.48399--00-00-02.51.wav,p01,frustrated,2.0,3.64814814814815,2.0260090702947844,120.23153289383875,75.28096095073393,538.7560991805519,62.8962266794574,81.31660112973358,1038.6225977262677,898.4579671202481,0.22818703510941146,2.058515255092581
234,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-00-55.24--00-00-58.06.wav,200306_2047_00-00-55.24--00-00-58.06.wav,p01,frustrated,2.62037037037037,4.0462962962963,2.8149886621315194,288.44272800769926,194.82228355313612,530.8655989381424,83.56410970384853,81.80579956447936,593.0632772292513,411.69413093051975,0.24235295442953192,9.388455153348001
235,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-00-29.69--00-00-30.79.wav,200306_2047_00-00-29.69--00-00-30.79.wav,p01,frustrated,2.87962962962963,2.3425925925925903,1.1009977324263038,194.02487428019398,90.68234083556612,342.7211131300469,70.05652812777485,72.35319214140367,332.4560991830811,310.2403172891168,0.07992277926187553,10.531772663000675
236,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200302_2204_00-00-14.55--00-00-16.49.wav,200302_2204_00-00-14.55--00-00-16.49.wav,p01,frustrated,2.03703703703704,3.37037037037037,1.9429931972789116,116.64729409237538,76.28717257234229,266.3882945074465,41.082612226615865,79.57941117389838,923.0962808658982,816.5288135701918,0.18637758464669227,2.1638896719450176
237,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-01-42.98--00-01-44.62.wav,200306_2047_00-01-42.98--00-01-44.62.wav,p01,frustrated,2.2962962962963,3.0370370370370403,1.6360090702947845,170.2767163323596,72.90734386945657,441.2699281211277,91.60836785331152,78.40427514245873,654.4884706321513,518.7969985797195,0.16166140658151648,11.065280474921437
238,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 frustrated survey/200306_2047_00-05-05.461--00-05-08.346.wav,200306_2047_00-05-05.461--00-05-08.346.wav,p01,frustrated,2.87037037037037,3.73148148148148,2.8849886621315193,221.39513125000275,88.01461396645838,365.84395465677477,48.70280464079488,79.27258795179051,570.646165067595,538.3957482715226,0.1808111791723303,9.663682170266792
239,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200815_2139_00-00-43.15--00-00-45.36.wav,200815_2139_00-00-43.15--00-00-45.36.wav,p01,delighted,2.13888888888889,3.19444444444444,2.205986394557823,104.53422107774769,72.14485663111263,417.650372620698,64.40575562607843,78.4487017130878,747.1289147323408,565.0008936869898,0.16370989837420588,7.414801738547413
240,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200815_2140_00-00-31.69--00-00-33.51.wav,200815_2140_00-00-31.69--00-00-33.51.wav,p01,delighted,2.74074074074074,3.33333333333333,1.8129931972789115,252.16248127931286,181.46541815429273,441.7797063801257,47.605351977180824,83.71366435073531,495.2183742983332,140.9899829576575,0.2991646430784808,10.252180228580016
241,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200913_1205_00-04-22.85--00-04-28.69.wav,200913_1205_00-04-22.85--00-04-28.69.wav,p01,delighted,2.0462962962963,3.56481481481481,5.831995464852608,96.74225334804328,66.99059444495299,164.8960050078687,30.31794434941762,80.24106708105214,839.444070250585,642.5273489904395,0.20397426082371056,4.064717747176734
242,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200913_1205_00-04-05.99--00-04-07.13.wav,200913_1205_00-04-05.99--00-04-07.13.wav,p01,delighted,2.06481481481481,2.9537037037037,1.1319954648526076,128.3874472785553,103.03395408176969,222.1875264225473,37.089794149292814,78.61853761450978,527.6157728713464,482.60099233866475,0.1633216433271277,9.697144313398077
243,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200529_1029_00-02-06.55--00-02-09.43.wav,200529_1029_00-02-06.55--00-02-09.43.wav,p01,delighted,2.37962962962963,3.44444444444444,2.8850113378684807,166.7115301337491,139.02272501218928,585.6674812727614,48.630253927095964,78.8783339798297,1385.2508433644703,1296.7946445089458,0.17284347103125408,5.270140382542571
244,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200529_1029_00-01-21.56--00-01-24.12.wav,200529_1029_00-01-21.56--00-01-24.12.wav,p01,delighted,3.06481481481481,3.2037037037037,2.558004535147392,191.58052947536572,76.50984416265979,249.19300715103353,34.688287373112196,80.59062473690912,446.6197277693975,255.5880358129993,0.21003414523299505,8.231585577258846
245,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200815_2140_00-01-07.72--00-01-09.47.wav,200815_2140_00-01-07.72--00-01-09.47.wav,p01,delighted,2.13888888888889,3.3425925925925903,1.7429931972789117,99.10154177008896,68.76050980539942,171.31166085892173,32.41488881423089,80.60655025140342,860.5336713740144,730.2415178742053,0.20868221090146336,10.457037188448883
246,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200321_2039_00-01-42.12--00-01-44.8.wav,200321_2039_00-01-42.12--00-01-44.8.wav,p01,delighted,2.31481481481481,3.37962962962963,2.6819954648526076,213.84728051952283,77.68482379779053,254.8164415325529,46.011083597620186,81.84027647787207,453.74423275967035,150.31858827325237,0.24296298931676347,9.54658429696627
247,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200913_1205_00-02-08.71--00-02-09.91.wav,200913_1205_00-02-08.71--00-02-09.91.wav,p01,delighted,2.99074074074074,3.2870370370370403,1.1980045351473922,289.86549016221994,102.4360293861356,593.5669748045271,157.98648676263147,80.8195143358787,557.8427858481346,292.2637597365964,0.21064873951120888,8.86698360061854
248,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 delighted survey/200913_1205_00-02-49.14--00-02-52.18.wav,200913_1205_00-02-49.14--00-02-52.18.wav,p01,delighted,2.09259259259259,3.58333333333333,3.0370068027210886,98.51695474170056,65.72180455284072,161.09355914334685,31.798509978734412,79.32687803455988,954.8043021355073,725.139154195443,0.1820624351594694,6.195156014662601
249,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200316_1751_00-03-02.173--00-03-03.782.wav,200316_1751_00-03-02.173--00-03-03.782.wav,p01,dysregulated,2.16666666666667,3.26851851851852,1.6090022675736961,124.35407395342462,86.28795802970663,220.54378377940418,36.927652014962604,81.8149537909285,484.1871720903471,349.3268509867051,0.2411941405393028,1.5608220308967966
250,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200316_1751_00-04-22.49--00-04-23.88.wav,200316_1751_00-04-22.49--00-04-23.88.wav,p01,dysregulated,2.14814814814815,3.32407407407407,1.3929931972789116,133.29566335298895,75.12339221844778,217.76834293203854,46.78167008868461,81.93338020807589,501.33729260381654,304.33291112314487,0.24183592834986833,1.8629684603095549
251,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200316_1751_00-06-34.91--00-06-40.43.wav,200316_1751_00-06-34.91--00-06-40.43.wav,p01,dysregulated,1.7037037037037,3.76851851851852,5.526009070294784,109.63276305820973,75.59467478759622,216.69963236381773,33.930295451422765,80.16520101764303,517.3085777114983,323.8965294585509,0.20226028751693603,8.570485748614258
252,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200124_1828_00-01-27.23--00-01-28.55.wav,200124_1828_00-01-27.23--00-01-28.55.wav,p01,dysregulated,2.15740740740741,3.51851851851852,1.3280045351473924,96.4640188691779,89.64146091215929,100.61955060553197,2.147333806877767,80.0547596126583,874.82521093934,933.2247031167553,0.20092239402217843,0.363204449084966
253,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200124_1828_00-04-57.26--00-04-58.66.wav,200124_1828_00-04-57.26--00-04-58.66.wav,p01,dysregulated,2.08333333333333,3.5925925925925903,1.402018140589569,110.3662536591511,88.53498348813102,202.58840115109578,27.38208337214269,81.84391110845024,956.2894458516965,917.701649072441,0.24604504851967607,0.5203570694421493
254,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200124_1828_00-02-03.217--00-02-04.695.wav,200124_1828_00-02-03.217--00-02-04.695.wav,p01,dysregulated,2.07407407407407,3.41666666666667,1.4780045351473923,122.53333713372233,85.02509850384483,193.7629469692569,42.36271721048709,80.43863358164649,991.9811898487453,947.4240181773395,0.20989825446422147,0.3843138389971986
255,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200306_2047SelfTalk-Frustrated_00-06-13.72--00-06-23.3.wav,200306_2047SelfTalk-Frustrated_00-06-13.72--00-06-23.3.wav,p01,dysregulated,1.83333333333333,4.16666666666667,9.576009070294784,178.88030348650037,77.9063841246737,235.1531619950177,38.65318411463481,78.05188406143779,1011.2126434079929,822.2102665983641,0.15912491584639027,8.839603174191163
256,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200124_1828_00-12-39.37--00-12-40.51.wav,200124_1828_00-12-39.37--00-12-40.51.wav,p01,dysregulated,2.12037037037037,3.2129629629629597,1.1390022675736962,133.72241882397162,74.51491098432949,201.5400721381137,38.99396894751372,81.57165841031204,566.5866763387515,460.874601050018,0.23923410161861577,0.4549489897400716
257,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200316_1751_00-05-41.49--00-05-42.65.wav,200316_1751_00-05-41.49--00-05-42.65.wav,p01,dysregulated,2.31481481481481,2.67592592592593,1.1629931972789116,98.36533676298491,76.11920055837399,188.71946149610727,23.162053427705363,80.3020772467584,399.997679296669,199.4915415085959,0.19994634567807984,1.1323031102255745
258,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 dysregulated survey/200316_1751_00-07-35.13--00-07-37.wav,200316_1751_00-07-35.13--00-07-37.wav,p01,dysregulated,2.05555555555556,3.06481481481481,1.8690022675736961,96.93298871800806,69.82273866361295,170.33219222873214,17.098724835329293,80.55124023137276,478.2328943578915,295.74283319146423,0.20897807662001275,0.6394697331400667
259,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200418_1321_00-03-48.7--00-03-49.55.wav,200418_1321_00-03-48.7--00-03-49.55.wav,p01,request,2.23148148148148,2.80555555555556,0.843015873015873,187.38080237782737,78.2715675621075,283.28800280046136,68.8676822516601,80.14705927437147,509.3018276364595,408.19806608500534,0.1922048088051783,4.011322548837188
260,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200418_1321_00-02-09.12--00-02-10.05.wav,200418_1321_00-02-09.12--00-02-10.05.wav,p01,request,2.31481481481481,2.6574074074074097,0.9259863945578232,113.65240739018806,66.87299944519684,163.05263720580692,36.910811549730326,78.22276666513757,494.5776656129641,341.9242827985419,0.1554571371522941,3.4775648021536534
261,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200307_2145_00-02-50.41--00-02-51.03.wav,200307_2145_00-02-50.41--00-02-51.03.wav,p01,request,2.30555555555556,2.92592592592593,0.613015873015873,99.18096721979234,66.70250822376107,164.0390985614753,23.419532809828908,79.71693937497191,559.8490151947765,442.55753636625724,0.1822990912454009,2.318030836545499
262,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200418_1321_00-08-18.00--00-08-19.12.wav,200418_1321_00-08-18.00--00-08-19.12.wav,p01,request,2.50925925925926,2.91666666666667,1.1139909297052155,205.6919553895526,137.05849454150697,307.16630515075525,29.157699519670043,80.25631881525948,437.1118859437335,285.73045521420505,0.19768916263109407,4.246002571364988
263,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200418_1334_00-03-47.48--00-03-48.41.wav,200418_1334_00-03-47.48--00-03-48.41.wav,p01,request,2.27777777777778,2.75,0.9229931972789116,116.55075221439317,67.85691770950157,190.50078244822282,35.9731249435886,80.4350630006235,473.17101743828374,348.3702599650196,0.19917163185037715,3.6734899771577996
264,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200418_1321_00-02-23.06--00-02-23.97.wav,200418_1321_00-02-23.06--00-02-23.97.wav,p01,request,2.50925925925926,2.72222222222222,0.91,209.09912945764765,146.79993941584678,222.87773567492712,13.128768600967026,79.69527406244677,401.66772266850785,278.5642329926018,0.18249163000670984,3.9824190801952577
265,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200112_1235_00-18-23.5--00-18-24.72.wav,200112_1235_00-18-23.5--00-18-24.72.wav,p01,request,2.32407407407407,2.76851851851852,1.2149886621315193,111.98398111238001,75.1021956448391,165.03859243431032,35.88585831601617,77.94554306948561,594.3400249575262,599.7996135591784,0.15272969223308663,1.950638582938519
266,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200307_2145_00-02-13.81--00-02-15.18.wav,200307_2145_00-02-13.81--00-02-15.18.wav,p01,request,2.85185185185185,3.0462962962963,1.363015873015873,203.15140332112736,127.66612043623398,474.93785903725706,61.547744603794285,74.94962758477783,320.807297066768,377.8772777246898,0.10822425485939997,11.74360609464995
267,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200307_2145_00-02-53.44--00-02-57.34.wav,200307_2145_00-02-53.44--00-02-57.34.wav,p01,request,2.83333333333333,3.69444444444444,3.9029931972789114,223.23841102886925,125.95783789772122,278.42897094397216,35.16847864578105,75.86561286325396,420.1355972179054,517.6866193105748,0.12283101368573761,11.732089142023243
268,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 request survey/200307_2145_00-03-29.09--00-03-36.41c.wav,200307_2145_00-03-29.09--00-03-36.41c.wav,p01,request,2.69444444444444,3.62962962962963,7.313197278911565,228.9518540132482,113.04823917625278,521.8395216720282,67.52219057308648,73.53362990378261,420.9455050382244,487.38353879769545,0.09520718451470897,11.781683644163444
269,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/210113_2220_00-02-15.77--00-02-17.84.wav,210113_2220_00-02-15.77--00-02-17.84.wav,p01,selftalk,2.55555555555556,2.16666666666667,2.070997732426304,165.97885398237278,75.0463380381955,370.11390114164897,24.763680315600745,65.22863851094618,604.6225437582312,737.6972795555107,0.035662600003055975,5.589185567513355
270,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200202_1819_00-00-07.17--00-00-08.761.wav,200202_1819_00-00-07.17--00-00-08.761.wav,p01,selftalk,2.18518518518519,3.01851851851852,1.5909977324263038,96.04745161816682,67.43187972074746,153.87520372338403,10.700540385802796,80.1438605930275,612.751698045312,544.4615587369784,0.19770452990739987,2.0432796301895184
271,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200306_2024_00-05-34.03--00-05-41.86.wav,200306_2024_00-05-34.03--00-05-41.86.wav,p01,selftalk,2.66666666666667,3.85185185185185,7.83,196.85890912553617,85.98144175788097,364.6854723153177,35.50235149945296,79.59772965426849,1008.4820463105083,1128.0377315599974,0.18982484624874296,11.020849105638769
272,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200329_1113_00-06-28.35--00-06-29.97.wav,200329_1113_00-06-28.35--00-06-29.97.wav,p01,selftalk,2.35185185185185,2.37962962962963,1.6160090702947847,160.89180819917974,81.21128081471447,194.42945289950038,25.23040128799414,82.06715352649482,511.43648552596204,227.0751707110139,0.24649081754491503,4.046491143367485
273,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200329_1113_00-01-31.43--00-01-32.8.wav,200329_1113_00-01-31.43--00-01-32.8.wav,p01,selftalk,2.91666666666667,2.35185185185185,1.376984126984127,186.95943891470284,140.18382352956095,250.9216485332041,16.399425757894967,77.50238308288056,237.92618937033325,117.4744387645953,0.14506921801865416,3.8433651063009475
274,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200306_2024_00-05-12.06--00-05-22.97.wav,200306_2024_00-05-12.06--00-05-22.97.wav,p01,selftalk,2.77777777777778,3.77777777777778,10.90501133786848,192.06206459065135,88.44684146270524,386.85244039303916,37.90870554525423,77.02903626410907,442.84684982578153,378.4126905882422,0.14149348816267962,12.003824651283374
275,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p01/p01 self talk survey/200229_2244_00-04-13.38--00-04-14.77.wav,200229_2244_00-04-13.38--00-04-14.77.wav,p01,selftalk,2.24074074074074,2.82407407407407,1.385986394557823,106.77088611086717,74.89749789319377,186.13673633585745,30.81851986724314,78.51516805921969,664.1081049214382,721.144507892294,0.16258886639638886,2.6447761414899236
